complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,distinct_called_numbers,age_group,tariff_plan,status,customer_value,cluster
0,28.0,0,1405,40,18.0,2,1,1,200.025,0
0,35.0,0,1170,18,24.0,2,1,2,116.46,0
0,17.0,1,8993,174,42.0,5,1,1,254.505,2
0,40.0,0,4075,67,4.0,3,1,1,193.68,0
0,30.0,2,1933,48,68.5,5,1,1,92.715,1
0,37.0,0,1528,43,17.0,3,1,2,62.84,0
0,34.0,2,3440,32,29.0,3,1,1,222.88,1
0,42.0,0,1970,56,23.0,4,1,2,183.15,0
0,15.5,3,2663,45,21.0,3,1,1,332.32,1
0,34.0,0,455,2,5.0,2,1,2,20.565,0
0,41.0,5,14127,198,38.0,3,1,1,1003.88,3
0,33.0,0,2685,35,14.0,2,1,2,131.4,0
0,37.0,0,6118,65,22.0,2,1,1,669.735,1
0,45.0,0,1440,30,19.0,3,1,2,146.8,0
0,23.0,0,620,23,3.0,2,1,2,28.935,0
0,30.0,0,2395,45,17.0,2,1,1,820.8,0
0,42.0,0,0,0,0.0,2,1,2,36.0,0
0,31.0,2,1065,34,11.0,3,1,1,131.96,1
0,27.0,1,930,28,2.0,2,1,1,74.61,0
0,36.0,0,4020,76,20.0,3,1,1,163.84,0
0,15.5,0,0,0,0.0,2,1,1,0.0,0
0,37.0,3,12065,164,62.0,4,1,1,385.725,2
0,31.0,0,11080,146,41.0,3,1,1,449.04,2
0,36.0,0,0,0,0.0,5,1,1,0.0,0
0,15.5,2,4505,45,9.0,3,1,1,1034.0,1
0,33.0,0,2703,65,26.0,2,1,1,124.56,0
0,35.0,1,3595,74,23.0,3,1,1,230.76,1
1,34.0,0,1963,38,29.0,3,1,2,188.04,0
0,35.0,1,6560,93,24.0,4,1,1,208.825,1
0,33.0,6,9420,76,40.0,4,1,1,237.4,3
0,41.0,0,405,14,7.0,3,1,2,72.76,0
0,17.0,1,6582,142,45.0,2,2,1,725.58,2
0,27.0,1,1285,35,15.0,2,1,1,167.4,0
0,15.5,2,2548,39,17.0,3,1,1,199.48,1
0,38.0,0,1038,18,19.0,3,1,2,154.24,0
0,33.0,1,6123,98,25.0,2,1,1,392.445,1
0,35.0,0,538,7,1.0,3,1,2,25.8,0
0,39.0,1,7568,130,45.0,3,1,1,1815.735625,2
0,37.0,0,3020,30,19.0,3,1,1,166.0,0
0,29.0,2,1590,41,17.0,2,1,1,212.895,1
0,39.0,0,900,14,6.0,2,1,2,72.63,0
1,36.0,0,1375,59,23.0,3,1,2,277.36,0
0,39.0,1,2690,22,10.0,3,1,1,1815.735625,1
0,38.0,0,0,0,0.0,2,1,2,0.0,0
0,32.0,2,3530,73,26.0,4,1,1,147.575,1
1,34.0,3,14127,198,68.5,2,1,1,792.045,2
0,26.0,1,1340,38,17.0,2,1,1,291.51,0
0,18.0,4,2913,48,21.0,3,1,1,262.44,1
0,34.0,0,1773,37,26.0,3,1,2,144.4,0
0,38.0,0,2583,59,36.0,1,1,1,205.81,0
0,36.0,6,7870,132,50.0,3,2,1,1516.08,3
0,25.0,0,1200,31,12.0,2,2,1,932.895,0
1,33.0,0,955,47,17.0,2,1,2,117.09,0
0,35.0,2,7013,79,50.0,2,1,1,868.14,1
0,38.0,1,3965,83,31.0,3,1,1,325.92,1
0,39.0,2,8890,117,45.0,3,1,1,948.28,2
0,26.0,1,1813,42,68.0,4,1,1,126.375,1
0,19.0,1,1810,32,18.0,3,1,1,313.68,0
0,41.0,0,3893,66,34.0,1,1,1,228.745,0
0,34.0,3,6965,116,33.0,2,2,1,1538.145,1
0,37.0,0,4180,71,19.0,3,1,1,290.04,0
0,44.0,0,318,11,5.0,3,1,2,73.16,0
0,45.0,3,7283,91,45.0,2,1,1,916.83,1
0,27.0,0,510,24,4.0,2,1,2,28.53,0
1,17.0,1,6148,138,42.0,1,2,1,802.23,2
0,38.0,3,3695,37,23.0,3,1,1,1815.735625,1
0,15.5,2,2142,34,19.0,3,1,1,111.04,0
0,37.0,0,2535,22,13.0,3,1,1,106.28,0
0,38.0,1,3285,28,11.0,3,1,1,1815.735625,1
0,34.0,0,3015,25,4.0,3,1,1,1815.735625,1
1,32.0,4,14127,198,68.5,2,1,1,802.53,3
0,39.0,0,1988,53,35.0,2,1,1,91.845,0
0,21.0,0,1055,26,5.0,2,2,1,849.645,0
0,38.0,0,1440,61,24.0,3,1,2,196.04,0
0,34.0,1,14127,198,28.0,2,1,1,863.595,2
0,40.0,0,1615,30,25.0,3,1,2,229.8,0
0,25.0,0,635,10,5.0,4,1,2,131.125,0
0,33.0,1,6785,97,22.0,5,1,1,124.23,1
0,33.0,0,3775,76,27.0,2,1,1,281.295,0
0,31.0,3,14127,198,68.5,2,1,1,783.18,2
0,40.0,0,13478,165,31.0,3,1,1,573.72,2
0,38.0,0,723,10,2.0,2,1,2,68.985,0
0,33.0,3,14127,198,68.5,2,1,1,737.28,2
0,27.0,0,1758,39,66.0,4,1,1,62.425,0
0,26.0,0,1758,40,68.5,4,1,1,142.45,0
0,15.5,0,9337,176,38.0,4,1,1,422.825,2
0,36.0,0,1865,32,13.0,3,1,1,1151.88,1
0,40.0,0,415,10,2.0,3,1,2,45.0,0
0,40.0,1,2508,63,32.0,2,1,1,115.695,1
0,39.0,0,305,6,2.0,2,1,2,45.495,0
0,34.0,0,1438,43,22.0,2,1,1,1538.145,1
0,31.0,0,5613,83,9.0,2,1,1,256.32,0
0,34.0,0,2280,37,14.0,3,1,1,1192.68,1
0,37.0,2,14127,198,32.0,3,1,1,701.76,2
0,23.0,0,2320,45,6.0,3,1,1,94.6,0
0,40.0,2,8523,144,45.0,3,1,1,1815.735625,2
0,29.0,0,1280,36,14.0,3,1,2,136.64,0
0,37.0,0,818,7,2.0,4,1,2,38.125,0
0,15.5,2,2593,35,13.0,3,1,1,169.12,0
0,33.0,0,1908,44,26.0,1,1,1,107.36,0
1,41.0,0,2753,58,38.0,4,1,2,200.275,0
1,34.0,0,2153,39,32.0,3,1,2,231.68,0
0,31.0,3,14127,198,68.5,2,1,1,776.745,2
0,42.0,2,3855,84,32.0,3,1,1,325.56,1
0,41.0,2,3375,56,20.0,4,1,1,835.775,1
0,35.0,1,6725,90,24.0,3,1,1,1004.6,1
0,43.0,2,4260,96,35.0,3,1,1,374.24,1
0,38.0,0,628,9,7.0,3,1,2,89.48,0
0,35.0,0,1940,27,12.0,3,1,1,1062.68,0
0,15.5,1,4390,40,10.0,3,1,1,1037.2,1
0,15.5,2,2197,30,7.0,3,1,1,121.08,0
0,45.0,0,703,13,10.0,3,1,2,124.64,0
1,32.0,0,0,0,0.0,3,1,2,0.0,0
0,23.0,0,1110,27,14.0,2,1,1,145.665,0
0,45.0,4,9680,137,51.0,3,1,1,1056.68,3
0,35.0,0,2715,24,17.0,3,1,1,125.56,0
1,37.0,0,305,6,2.0,3,1,2,40.44,0
0,39.0,1,7623,132,42.0,3,1,1,1815.735625,2
0,25.0,0,1035,31,10.0,2,1,1,92.97,0
0,32.0,1,9115,115,42.0,3,1,1,913.2,2
0,31.0,1,5950,99,31.0,2,2,1,1347.705,1
0,39.0,1,4705,83,23.0,3,1,1,219.52,1
0,29.0,4,2220,52,28.0,3,2,1,974.88,1
0,42.0,2,1075,23,12.0,3,1,1,143.92,1
0,36.0,0,733,12,17.0,3,1,2,113.8,0
0,36.0,0,650,11,6.0,2,1,2,65.745,0
0,37.0,0,0,0,0.0,3,1,2,0.0,0
0,37.0,1,6473,72,37.0,2,1,1,771.525,1
0,26.0,0,825,10,3.0,4,1,2,73.375,0
0,15.5,0,1515,18,9.0,2,1,1,145.485,0
0,43.0,2,3085,65,26.0,3,1,1,886.0,1
0,40.0,0,3903,62,22.0,1,1,1,256.575,0
0,34.0,3,14127,198,68.5,2,1,1,724.86,2
0,34.0,0,2240,12,4.0,3,1,1,90.08,0
0,30.0,0,880,33,12.0,2,1,2,135.585,0
0,25.0,1,3470,64,23.0,3,1,1,181.36,0
0,36.0,0,1855,44,18.0,3,1,2,127.96,0
0,40.0,0,3973,62,37.0,2,1,1,199.575,0
0,25.0,0,1225,32,13.0,2,1,1,142.065,0
0,38.0,1,6095,81,28.0,3,1,1,919.04,1
0,41.0,1,3955,90,33.0,3,1,1,333.8,1
1,36.0,4,7025,119,35.0,3,2,1,1389.76,3
0,40.0,1,14078,175,46.0,3,1,1,598.12,2
0,36.0,0,6603,69,33.0,2,1,1,642.24,1
0,41.0,2,11545,156,51.0,4,1,1,345.025,2
0,33.0,2,14127,198,67.0,2,1,1,752.13,2
0,37.0,1,5413,93,26.0,2,1,1,283.77,1
1,33.0,0,2238,48,16.0,3,1,2,91.44,0
0,31.0,0,650,41,15.0,2,1,2,71.595,0
0,38.0,0,1533,23,21.0,4,1,2,131.4,0
0,30.0,0,11160,142,44.0,3,1,1,452.08,2
0,39.0,1,2513,63,26.0,3,1,1,1559.04,1
0,45.0,2,2698,70,36.0,2,1,1,201.06,1
0,35.0,2,7280,104,27.0,5,1,1,155.76,1
0,30.0,0,0,0,0.0,2,1,2,0.0,0
1,15.5,2,1487,25,8.0,3,1,1,92.48,0
0,32.0,0,1978,44,11.0,3,1,2,80.88,0
0,32.0,0,6233,61,30.0,2,1,1,688.23,1
0,31.0,0,1585,42,16.0,3,1,2,177.08,0
0,39.0,1,33,4,1.0,5,1,1,8.055,0
0,37.0,0,4400,77,21.0,3,1,1,179.08,0
0,34.0,2,9420,121,44.0,3,1,1,953.64,2
0,23.0,1,2180,40,21.0,3,1,1,272.8,0
0,39.0,0,5513,90,14.0,3,1,1,224.12,0
0,33.0,0,2610,13,1.0,3,1,1,1815.735625,1
0,38.0,5,14127,198,68.5,2,2,1,815.85,3
0,39.0,1,3325,36,21.0,3,1,1,206.44,0
0,37.0,0,2263,59,21.0,3,1,1,1492.88,1
0,27.0,1,6660,104,30.0,2,2,1,1456.38,1
0,15.5,0,8873,168,38.0,4,1,1,396.025,2
0,41.0,0,4550,79,22.0,3,1,1,249.16,0
0,31.0,0,6333,67,31.0,2,1,1,697.5,1
1,32.0,2,1315,42,12.0,3,2,1,858.28,1
0,32.0,1,7190,102,20.0,4,1,1,219.8,1
0,39.0,1,2508,64,37.0,2,1,1,268.74,1
0,15.5,0,3680,29,10.0,3,1,1,908.36,0
0,36.0,0,14127,171,30.0,2,1,1,1235.07,2
0,25.0,0,3415,62,26.0,3,1,1,207.08,0
0,38.0,0,2680,61,22.0,4,1,2,201.025,0
0,42.0,4,14127,198,36.0,3,2,1,873.88,3
0,38.0,0,2795,26,18.0,3,1,1,144.84,0
0,39.0,0,650,10,13.0,2,1,2,43.2,0
0,43.0,3,9375,131,49.0,3,1,1,1016.24,2
1,31.0,0,5333,84,17.0,2,1,1,279.765,0
0,36.0,0,14127,176,26.0,2,1,1,1230.57,2
0,38.0,2,11580,160,51.0,4,1,1,401.0,2
0,15.5,1,6618,145,40.0,2,2,1,673.335,2
0,41.0,4,9480,130,47.0,3,1,1,1008.4,3
0,36.0,1,2900,25,16.0,3,1,1,137.0,0
0,35.0,1,14127,186,28.0,2,1,1,1376.82,2
0,31.0,0,2780,47,22.0,2,1,1,878.715,0
0,41.0,2,6798,77,41.0,2,1,1,840.375,1
0,39.0,1,4110,78,27.0,3,1,1,167.52,1
0,29.0,0,1005,31,9.0,3,1,2,109.44,0
0,30.0,3,14127,198,68.5,2,1,1,838.035,2
1,35.0,1,1015,50,19.0,3,1,1,126.6,0
0,38.0,0,2573,50,33.0,4,1,2,168.075,0
0,21.0,1,3270,57,19.0,3,1,1,161.08,0
0,38.0,0,6593,77,40.0,2,1,1,804.15,1
0,28.0,0,305,6,2.0,4,1,2,25.275,0
0,39.0,0,580,10,2.0,2,1,2,58.05,0
0,33.0,0,11385,152,43.0,3,1,1,465.48,2
0,39.0,3,9610,128,48.0,3,1,1,1029.52,2
0,42.0,2,2053,33,12.0,4,1,1,94.65,1
0,36.0,8,10680,96,42.0,5,1,1,172.14,3
0,37.0,3,7150,106,26.0,5,1,1,147.84,1
0,37.0,8,10625,93,40.0,4,1,1,285.45,3
0,28.0,0,2685,29,13.0,2,1,2,122.13,0
0,43.0,2,11725,164,53.0,4,1,1,362.225,2
0,23.0,0,0,0,0.0,4,1,2,25.0,0
0,38.0,0,4008,65,32.0,1,1,1,224.015,0
0,34.0,0,7328,119,38.0,2,1,1,1815.735625,2
1,30.0,0,5558,88,18.0,2,1,1,303.57,0
0,35.0,0,2543,54,18.0,3,1,2,131.88,0
0,15.5,3,2673,37,14.0,3,1,1,188.4,1
0,35.0,0,3603,76,24.0,2,1,1,165.555,0
0,34.0,0,1363,19,4.0,3,1,1,55.28,0
0,33.0,0,5398,86,18.0,2,1,1,246.78,0
0,32.0,0,1968,46,17.0,2,1,1,1625.13,1
0,35.0,0,2698,58,34.0,1,1,1,157.08,0
0,37.0,2,9360,124,43.0,3,1,1,963.36,2
0,19.0,0,6098,137,29.0,2,2,1,600.075,2
0,28.0,0,2455,14,8.0,3,1,1,98.76,0
0,38.0,0,465,11,8.0,2,1,1,70.92,0
0,36.0,0,4138,63,33.0,1,1,1,231.055,0
0,39.0,0,3070,43,20.0,3,1,2,200.52,0
0,38.0,1,3778,85,30.0,3,1,1,182.52,1
0,38.0,1,14127,193,30.0,2,1,1,1448.46,2
0,37.0,0,2170,39,20.0,3,1,1,1328.36,1
0,35.0,0,1855,45,23.0,3,1,2,264.0,0
0,41.0,1,2790,27,7.0,3,1,1,1815.735625,1
0,38.0,2,398,7,4.0,5,1,1,19.575,0
0,18.0,2,7102,152,42.0,2,2,1,744.93,2
0,31.0,0,7123,119,37.0,2,1,1,1815.735625,2
0,38.0,2,6833,81,41.0,2,1,1,941.13,1
0,38.0,1,0,0,0.0,5,1,1,10.5,0
0,15.5,0,3825,24,2.0,2,1,1,1041.705,0
0,32.0,2,6905,113,31.0,2,2,1,1512.81,1
0,37.0,0,835,12,5.0,3,1,2,69.88,0
0,39.0,2,11770,160,49.0,4,1,1,343.25,2
0,17.0,4,2968,51,23.0,3,2,1,372.76,1
0,27.0,1,3340,66,22.0,3,1,1,160.24,0
0,43.0,1,14127,183,51.0,3,1,1,649.64,2
0,34.0,0,2730,18,4.0,3,1,1,1815.735625,1
0,34.0,0,2033,48,18.0,2,1,1,1533.645,1
0,36.0,0,0,0,0.0,2,1,2,0.0,0
0,39.0,1,14127,189,35.0,2,1,1,1474.605,2
0,36.0,0,3528,81,25.0,2,1,1,162.405,0
0,17.0,3,6993,151,57.0,2,2,1,798.48,2
0,35.0,0,1558,33,31.0,3,1,2,99.64,0
0,35.0,0,1378,41,31.0,1,1,1,78.045,0
1,36.0,1,5573,95,24.0,2,1,1,363.06,1
1,27.0,1,1315,36,11.0,2,2,1,929.295,1
0,40.0,0,213,4,6.0,3,1,2,48.68,0
0,29.0,0,2355,8,7.0,3,1,1,94.52,0
0,32.0,0,2700,51,19.0,2,1,1,866.295,0
0,27.0,1,1720,39,18.0,2,1,1,236.655,0
0,35.0,1,8620,114,38.0,3,1,1,861.36,2
0,34.0,5,14127,198,68.5,2,2,1,848.025,3
0,34.0,2,6900,103,26.0,5,1,1,174.045,1
0,30.0,0,2148,48,21.0,2,1,1,1646.82,1
0,36.0,1,2688,62,46.0,1,1,1,239.25,1
0,31.0,0,840,42,18.0,2,1,2,120.69,0
0,26.0,0,2820,56,25.0,3,1,1,115.04,0
0,36.0,0,685,14,13.0,2,1,2,143.955,0
0,40.0,2,418,6,6.0,5,1,1,27.36,0
0,35.0,0,2435,17,16.0,3,1,1,98.08,0
0,42.0,1,4278,68,39.0,1,1,1,299.53,1
0,18.0,1,1940,29,14.0,2,1,1,223.605,0
0,23.0,0,335,16,3.0,2,1,2,15.795,0
0,41.0,0,5613,95,11.0,3,1,1,260.32,0
0,40.0,0,2543,60,19.0,3,1,2,164.12,0
0,37.0,9,10550,99,46.0,5,1,1,209.235,3
0,15.5,0,8753,163,35.0,4,1,1,377.9,2
0,15.5,1,1892,24,5.0,3,1,1,80.64,0
0,35.0,0,4675,71,18.0,2,1,1,231.57,0
0,26.0,1,3935,72,23.0,3,1,1,224.28,0
0,29.0,0,10900,138,39.0,3,1,1,441.52,2
0,41.0,3,7350,113,30.0,5,1,1,165.945,1
0,15.5,0,777,8,7.0,3,1,1,31.4,0
0,38.0,4,1243,20,19.0,5,1,1,66.945,1
0,31.0,7,9950,79,35.0,4,1,1,250.725,3
0,37.0,0,1120,17,11.0,2,1,2,82.665,0
0,15.5,1,4580,41,13.0,3,1,1,1080.84,1
0,40.0,2,3225,30,20.0,3,1,1,198.2,1
0,33.0,0,1248,13,3.0,3,1,1,50.44,0
0,37.0,0,10865,144,32.0,3,1,1,440.36,2
0,26.0,1,6400,100,25.0,2,2,1,1413.0,1
0,37.0,0,1115,19,6.0,2,1,2,114.03,0
0,44.0,2,4283,98,36.0,3,1,1,271.24,1
0,42.0,3,9115,127,44.0,3,1,1,977.68,2
0,31.0,0,3145,22,15.0,3,1,1,126.68,0
0,39.0,1,5080,82,17.0,3,1,1,326.48,1
0,31.0,0,0,0,0.0,5,1,1,0.0,0
0,44.0,5,14127,198,38.0,3,1,1,914.32,3
1,15.5,2,1602,24,6.0,3,1,1,65.04,0
0,42.0,0,2348,62,37.0,1,1,1,187.55,0
0,35.0,0,3355,54,15.0,2,1,1,153.405,0
0,38.0,0,1845,52,25.0,3,1,2,271.88,0
0,28.0,0,6785,91,21.0,4,1,1,186.9,0
0,36.0,2,3390,31,21.0,3,1,1,1815.735625,1
0,36.0,1,9000,115,39.0,3,1,1,812.6,2
0,29.0,0,1405,34,14.0,3,1,2,149.56,0
0,38.0,0,520,13,5.0,3,1,2,37.32,0
0,34.0,0,695,6,6.0,2,1,2,31.545,0
0,40.0,0,2223,48,35.0,3,1,2,258.84,0
0,28.0,3,14127,198,68.5,2,1,1,725.625,2
0,38.0,0,13528,166,44.0,3,1,1,547.76,2
0,37.0,0,685,13,8.0,2,1,2,31.41,0
0,31.0,2,1610,40,19.0,2,1,1,236.25,1
0,39.0,4,12370,170,64.0,4,1,1,411.0,3
0,31.0,0,11205,144,41.0,3,1,1,453.96,2
0,37.0,0,8515,111,28.0,3,1,1,837.04,2
0,40.0,2,2633,53,35.0,4,1,1,182.15,1
0,36.0,1,3320,31,6.0,3,1,1,1815.735625,1
0,15.5,0,4330,37,8.0,3,1,1,1014.68,0
0,35.0,0,1958,53,19.0,2,1,1,1633.995,1
0,16.0,1,1920,30,12.0,2,1,1,200.25,0
0,25.0,0,1903,20,8.0,2,2,1,829.035,0
0,15.5,2,4515,38,7.0,3,1,1,1026.12,1
1,15.5,0,1068,7,1.0,2,1,1,48.375,0
0,35.0,0,2180,31,13.0,3,1,1,1184.44,1
0,37.0,0,1853,50,9.0,2,1,1,1606.635,1
0,16.0,0,1390,20,12.0,2,1,1,157.95,0
0,39.0,0,13368,164,46.0,3,1,1,541.28,2
0,16.0,0,0,0,0.0,2,1,1,0.0,0
1,36.0,0,5218,88,9.0,2,1,1,261.27,0
0,19.0,0,1570,28,17.0,2,1,1,215.91,0
0,23.0,0,1148,27,62.0,4,1,1,29.375,0
0,40.0,0,2148,60,23.0,3,1,1,1528.32,1
0,38.0,9,10740,99,44.0,5,1,1,174.585,3
0,33.0,1,6763,71,33.0,2,1,1,757.53,1
0,36.0,1,6008,99,27.0,2,1,1,432.315,1
0,42.0,0,4325,75,21.0,3,1,1,228.0,0
0,42.0,1,2938,74,31.0,3,1,1,1628.48,1
0,35.0,0,5108,87,24.0,2,1,1,238.275,0
0,36.0,0,2858,65,22.0,2,1,1,1751.535,1
0,36.0,0,1333,38,4.0,3,1,2,54.84,0
0,41.0,0,305,6,2.0,3,1,2,40.44,0
0,31.0,0,2295,39,16.0,2,1,1,811.53,0
0,35.0,0,14127,176,28.0,2,1,1,1334.52,2
1,37.0,0,3295,47,18.0,3,1,2,197.68,0
0,39.0,0,4390,85,28.0,3,1,1,203.0,0
0,32.0,1,1828,49,68.5,5,1,1,95.655,1
0,34.0,0,3833,57,31.0,2,1,1,175.05,0
0,42.0,2,4735,80,21.0,3,1,1,260.6,1
0,16.0,2,6518,139,39.0,2,2,1,664.065,2
0,36.0,0,13658,164,45.0,3,1,1,560.88,2
0,15.5,0,1330,17,10.0,2,1,1,132.615,0
0,37.0,5,14127,198,68.5,2,1,1,828.27,3
0,41.0,1,7588,129,47.0,3,1,1,1815.735625,2
0,38.0,7,10140,89,29.0,5,1,1,163.935,3
0,29.0,1,1090,32,13.0,2,2,1,932.49,1
0,26.0,0,968,29,53.0,4,1,1,47.425,0
0,40.0,1,11645,162,52.0,4,1,1,350.175,2
0,34.0,1,2405,35,14.0,3,1,1,1205.6,1
0,32.0,0,4255,73,19.0,3,1,1,173.12,0
0,27.0,1,1530,38,15.0,2,1,1,187.56,0
0,40.0,0,1890,31,13.0,2,1,2,153.945,0
0,37.0,1,3500,32,6.0,3,1,1,1815.735625,1
0,43.0,0,933,19,7.0,4,1,2,83.8,0
1,36.0,0,2458,45,34.0,3,1,2,272.12,0
1,40.0,10,10800,102,46.0,5,2,1,183.03,3
0,40.0,3,3298,74,50.0,2,1,1,286.74,1
0,35.0,0,2590,53,25.0,2,1,1,1018.935,1
0,16.0,1,6203,141,44.0,2,2,1,780.48,2
0,38.0,2,4970,81,32.0,3,1,1,306.04,1
0,43.0,2,6978,85,43.0,2,1,1,871.335,1
1,39.0,4,14127,198,32.0,3,1,1,891.44,3
0,28.0,1,1505,36,9.0,2,2,1,825.345,1
0,21.0,0,825,4,2.0,4,1,2,53.225,0
0,21.0,0,1875,34,19.0,2,1,1,261.405,0
0,33.0,4,14127,198,68.5,2,1,1,759.42,3
0,36.0,0,1068,15,3.0,3,1,1,43.32,0
0,35.0,0,5738,87,7.0,3,1,1,233.0,0
0,38.0,0,2043,40,33.0,3,1,2,231.32,0
1,34.0,0,0,0,0.0,3,1,2,0.0,0
0,15.5,0,8932,165,39.0,4,1,1,389.925,2
0,38.0,1,8218,138,43.0,3,1,1,1815.735625,2
0,37.0,0,3065,71,28.0,3,1,1,153.44,0
0,24.0,0,0,0,0.0,4,1,2,0.0,0
0,34.0,0,1608,22,4.0,3,1,1,65.2,0
0,36.0,0,7393,121,39.0,2,1,1,1815.735625,2
0,40.0,0,2735,57,27.0,2,1,1,949.14,1
0,19.0,0,840,24,7.0,2,1,1,47.88,0
0,39.0,0,563,8,4.0,3,1,2,58.84,0
0,33.0,3,6775,116,35.0,2,2,1,1642.095,1
0,29.0,1,1305,34,17.0,2,1,1,190.755,0
0,35.0,1,4820,83,26.0,3,1,1,200.12,1
0,40.0,1,6680,94,31.0,3,1,1,1058.96,1
0,31.0,0,1300,35,16.0,3,1,2,157.4,0
1,33.0,0,2685,35,14.0,2,1,2,131.4,0
0,37.0,5,7385,128,39.0,3,2,1,1540.52,3
0,39.0,3,1353,21,4.0,5,1,1,49.11,1
0,16.0,1,1990,30,27.0,2,1,1,279.9,0
0,33.0,0,765,46,14.0,2,1,2,67.995,0
0,19.0,1,9013,173,44.0,5,1,1,262.29,2
0,37.0,0,2375,48,25.0,2,1,1,815.535,0
0,36.0,1,6965,105,27.0,5,1,1,143.55,1
0,28.0,0,2580,12,8.0,3,1,1,103.68,0
0,28.0,0,295,20,9.0,3,1,2,12.6,0
1,38.0,9,10495,96,44.0,5,2,1,167.865,3
0,36.0,1,13998,173,42.0,3,1,1,594.84,2
0,34.0,0,4005,62,13.0,2,1,1,183.015,0
0,46.0,2,4935,87,25.0,3,1,1,308.88,1
0,36.0,3,14127,198,30.0,3,1,1,827.76,2
0,39.0,1,14127,180,44.0,3,1,1,618.52,2
0,33.0,0,1890,48,18.0,3,1,2,217.52,0
0,39.0,2,5225,94,25.0,3,1,1,252.76,1
0,15.5,0,0,0,0.0,2,1,1,0.0,0
0,46.0,2,2925,55,26.0,4,1,1,842.0,1
0,40.0,0,7688,135,48.0,2,1,1,1815.735625,2
0,33.0,1,11510,150,43.0,4,1,1,309.0,2
1,31.0,0,2910,39,12.0,3,1,2,117.96,0
0,36.0,1,4000,86,26.0,3,1,1,279.44,1
0,15.5,2,2368,31,12.0,3,1,1,147.96,0
0,40.0,3,7138,87,43.0,3,1,1,877.0,1
0,30.0,0,3805,55,9.0,2,1,1,173.7,0
0,24.0,1,1793,43,66.0,4,1,1,113.4,1
0,30.0,2,1190,19,7.0,4,1,1,112.725,0
0,38.0,1,11340,109,59.0,5,1,1,215.235,2
0,42.0,1,14127,196,37.0,2,1,1,1483.47,2
0,17.0,1,6392,141,42.0,2,2,1,676.485,2
0,40.0,1,3798,84,32.0,3,1,1,203.28,1
0,41.0,1,4210,83,24.0,3,1,1,183.72,1
0,40.0,4,14127,198,34.0,3,1,1,871.04,3
1,40.0,2,993,16,8.0,4,1,1,77.725,1
0,40.0,1,4503,72,37.0,1,1,1,295.625,1
0,38.0,1,11060,149,49.0,4,1,1,280.225,2
0,34.0,0,568,4,2.0,4,1,2,24.3,0
0,39.0,2,3210,33,12.0,4,1,1,1368.575,1
0,34.0,1,305,6,2.0,5,1,1,15.165,0
1,36.0,1,5818,98,24.0,2,1,1,383.22,1
0,40.0,4,4000,43,25.0,4,1,1,1378.575,1
0,20.0,3,6813,153,48.0,2,2,1,871.47,2
0,34.0,0,5758,95,22.0,2,1,1,357.885,0
0,32.0,0,2535,16,12.0,3,1,1,102.04,0
0,28.0,0,1190,38,14.0,2,2,1,941.76,0
0,36.0,0,3473,79,28.0,2,1,1,159.84,0
0,35.0,0,5498,83,6.0,2,1,1,251.145,0
0,38.0,2,5933,103,23.0,2,1,1,379.62,1
0,35.0,2,11760,158,60.0,3,1,1,576.72,2
0,32.0,1,305,6,2.0,5,1,1,15.165,0
0,41.0,0,2088,58,32.0,2,1,1,110.07,0
0,33.0,6,14127,198,68.5,2,2,1,901.53,3
0,37.0,1,13898,167,41.0,3,1,1,590.6,2
0,25.0,1,1693,37,65.0,5,1,1,64.95,1
0,17.0,1,9237,177,42.0,5,1,1,261.21,2
1,34.0,0,0,0,0.0,2,1,2,0.0,0
0,32.0,8,10480,89,38.0,5,1,1,169.035,3
0,15.5,1,6438,137,38.0,2,2,1,642.375,2
0,38.0,1,3095,27,8.0,3,1,1,1815.735625,1
0,36.0,0,2333,55,31.0,1,1,1,131.34,0
0,27.0,3,1915,46,26.0,2,2,1,1051.245,1
0,44.0,2,4775,93,31.0,3,1,1,262.72,1
0,34.0,0,3658,79,26.0,2,1,1,168.165,0
